"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",28754,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",29360,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",30224,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",31291,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",32891,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",34633,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",36071,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",35552,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",36269.7079920766,,
"CZE","Czechia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",33475.5197359288,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",52018.8800522512,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",52328.6718586274,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",53520.3282100163,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",54841.2509195781,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",56061.8068734798,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",57030.2441996056,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",57991,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",58638,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",59414,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",60853,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",61537,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",61213,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",61121,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",61548,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",62723,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",63828,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",63894,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",64281,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",64765,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",65222,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",66203,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",66503.047789185,,
"DNK","Denmark","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",64126.6516163185,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",43072.8440388183,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",43299.4123909012,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",43532.0304782391,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",44359.3512487637,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",45807.9321965031,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",46788.1461799057,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",47757,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",48395,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",48809,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",49229,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",49911,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",49925,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",49965,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",49465,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",49449,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",49836,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",50274,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",49985,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",50354,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",50873,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",51092,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",52785.319629001,,
"FIN","Finland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",51835.873940956,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",43694.3469153401,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",43969.0308917905,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",45155.6725802975,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",45524.2259611956,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",46266.4567927184,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",46823.7930957185,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",47347,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",47520,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",47429,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",48938,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",49926,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",49836,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",50159,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",50581,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",50929,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",51415,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",52010,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",52732,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",52664,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",53172,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",50550,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",52542.1889164276,,
"FRA","France","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",52763.5938000769,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",51344.1011892339,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",51718.7971800958,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",52022.6832334872,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",52195.6100297449,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",52188.8590123583,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",52377.6526690875,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",52367,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",52208,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",52442,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",52453,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",52912,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",53980,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",54699,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",55215,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",56141,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",57431,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",58311,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",58924,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",59750,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",60732,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",60309,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",60291.2417705174,,
"DEU","Germany","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",58940.3277991669,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",29797.165441595,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",30798.6954470997,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",33599.2385504155,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",35079.2461712387,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",35722.5698006753,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",35603.3185012696,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",36027,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",36033,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",35476,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",37151,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",35454,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",33205,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",31272,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",29229,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",29108,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",29394,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",28720,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",28903,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",27569,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",27615,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",27747,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",27659.571732801,,
"GRC","Greece","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",25978.9792401445,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",17968.8940022678,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",19334.7387452338,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",20301.1433924115,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",21926.5131820765,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",23457.6542846171,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",24491.9448218096,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",24969,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",24783,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",25128,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",23692,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",24005,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",24316,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",23506,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",23266,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",22961,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",23140,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",23349,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",25038,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",26265,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",27140,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",27588,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",28462.42341444,,
"HUN","Hungary","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",28474.6432386423,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",37873.9303720957,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",39371.6694404916,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",39798.9182326962,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",41094.8694450715,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",42554.2963138954,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",44330.0256538471,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",44703,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",45969,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",48089,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",52639,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",52793,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",52035,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",51578,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",50323,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",50080,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",50079,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",50593,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",51180,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",51852,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",52648,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",53651,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",53209.4763980234,,
"IRL","Ireland","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",52242.6173957582,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",45289.5844590666,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",45612.8435475867,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",45290.1008837137,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",45168.0093629472,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",46032.2578746232,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",46654.2474791671,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",46947,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",46928,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",46864,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",47224,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",47629,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",46866,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",45379,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",45527,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",45704,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",46103,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",46469,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",46169,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",46230,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",46460,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",44246,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",45960.645620873,,
"ITA","Italy","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",44893.3346677501,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",41428.2368740179,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",41006.3732375184,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",40178.2962356776,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",40212.7682948056,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",40884.3857812942,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",41936.1047645398,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",41911,,
"JPN","Japan","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",41799,,
